BTCUSDT,ETHUSDT,date
38009.21,2274.97,2021-07-26
38020.32,2275.18,2021-07-26
38117.97,2276.78,2021-07-26
37435.88,2239.15,2021-07-26
37752.53,2264.8,2021-07-26
37362.99,2242.51,2021-07-26
37726.47,2259.42,2021-07-26
37690.7,2263.25,2021-07-26
37578.21,2253.64,2021-07-26
37784.9,2260.04,2021-07-26
37583.14,2249.98,2021-07-26
37463.05,2243.04,2021-07-26
36900.0,2206.77,2021-07-26
36950.8,2218.92,2021-07-26
37356.82,2239.56,2021-07-26
37259.56,2241.7,2021-07-26
37119.09,2234.24,2021-07-26
37391.76,2251.59,2021-07-26
37306.86,2244.74,2021-07-26
37296.99,2240.74,2021-07-26
37153.06,2232.13,2021-07-26
37056.83,2224.62,2021-07-26
36971.99,2219.55,2021-07-26
37109.47,2227.2,2021-07-26
37200.76,2233.19,2021-07-26
37050.39,2223.89,2021-07-26
37259.24,2235.96,2021-07-26
37456.8,2239.95,2021-07-26
37605.99,2249.44,2021-07-26
37526.5,2243.79,2021-07-26
37379.86,2233.88,2021-07-26
37561.21,2248.74,2021-07-26
37623.17,2255.0,2021-07-26
37653.55,2253.65,2021-07-26
37523.2,2246.71,2021-07-26
37585.67,2247.62,2021-07-26
37445.66,2239.89,2021-07-26
37424.01,2239.9,2021-07-26
37290.71,2234.56,2021-07-26
37319.91,2232.94,2021-07-26
37237.6,2228.08,2021-07-26
37233.04,2223.93,2021-07-27
37451.15,2238.93,2021-07-27
37007.59,2211.68,2021-07-27
37279.41,2224.5,2021-07-27
37357.38,2231.14,2021-07-27
37414.92,2239.0,2021-07-27
37365.26,2234.62,2021-07-27
37200.0,2223.21,2021-07-27
37300.0,2228.13,2021-07-27
37348.26,2226.65,2021-07-27
37259.93,2218.58,2021-07-27
37443.0,2231.16,2021-07-27
37323.08,2224.24,2021-07-27
37244.57,2218.39,2021-07-27
37166.37,2211.26,2021-07-27
36926.87,2177.72,2021-07-27
36945.96,2180.38,2021-07-27
37075.47,2185.03,2021-07-27
37028.98,2180.86,2021-07-27
36809.34,2159.99,2021-07-27
36884.0,2166.68,2021-07-27
37054.61,2178.93,2021-07-27
36986.24,2173.41,2021-07-27
36875.75,2162.18,2021-07-27
36932.96,2168.93,2021-07-27
37012.41,2176.51,2021-07-27
36994.55,2174.69,2021-07-27
37091.4,2182.33,2021-07-27
37067.88,2179.58,2021-07-27
37010.03,2176.83,2021-07-27
36869.56,2166.17,2021-07-27
36844.15,2165.61,2021-07-27
36672.22,2159.98,2021-07-27
36778.81,2171.33,2021-07-27
36667.46,2168.33,2021-07-27
36515.68,2162.53,2021-07-27
36433.76,2155.68,2021-07-27
36505.44,2156.81,2021-07-27
36616.63,2168.03,2021-07-27
36599.72,2168.56,2021-07-27
36712.68,2180.68,2021-07-27
36689.13,2176.94,2021-07-27
36762.02,2180.62,2021-07-27
36695.23,2174.73,2021-07-27
36755.84,2178.69,2021-07-27
36899.99,2182.69,2021-07-27
36855.45,2177.46,2021-07-27
36823.8,2172.81,2021-07-27
36726.12,2171.22,2021-07-27
36835.01,2183.01,2021-07-27
37032.54,2191.31,2021-07-27
36959.8,2189.18,2021-07-27
36859.0,2181.17,2021-07-27
36864.27,2182.66,2021-07-27
36800.81,2178.31,2021-07-27
36793.18,2178.03,2021-07-27
36850.0,2181.6,2021-07-27
37050.0,2190.24,2021-07-27
36972.64,2185.76,2021-07-27
36951.88,2184.68,2021-07-27
37016.53,2186.84,2021-07-27
37008.03,2188.31,2021-07-27
36947.34,2185.03,2021-07-27
37087.36,2192.0,2021-07-27
37160.0,2197.45,2021-07-27
37188.76,2202.58,2021-07-27
37120.84,2198.64,2021-07-27
37082.54,2193.01,2021-07-27
37016.86,2189.73,2021-07-27
37104.98,2199.09,2021-07-27
37148.47,2201.77,2021-07-27
37100.0,2201.11,2021-07-27
37038.97,2198.17,2021-07-27
37208.87,2203.69,2021-07-27
37198.13,2204.8,2021-07-27
37211.61,2202.65,2021-07-27
37160.23,2201.4,2021-07-27
37285.15,2208.15,2021-07-27
37238.47,2205.39,2021-07-27
37198.86,2203.84,2021-07-27
37238.61,2205.29,2021-07-27
37058.64,2191.06,2021-07-27
36950.0,2185.18,2021-07-27
36980.4,2188.51,2021-07-27
37074.9,2197.4,2021-07-27
37045.17,2194.56,2021-07-27
37058.12,2196.49,2021-07-27
37194.32,2205.69,2021-07-27
37198.71,2205.1,2021-07-27
37048.01,2189.68,2021-07-27
36975.97,2188.75,2021-07-27
37001.31,2194.99,2021-07-27
37027.39,2193.73,2021-07-27
36993.99,2190.0,2021-07-27
37055.22,2195.98,2021-07-27
37115.11,2202.02,2021-07-27
37009.55,2195.73,2021-07-27
37165.85,2205.61,2021-07-27
37227.02,2208.83,2021-07-27
37317.63,2220.24,2021-07-27
37282.79,2213.76,2021-07-27
37390.01,2216.49,2021-07-27
37369.42,2215.25,2021-07-27
37307.41,2212.0,2021-07-27
37232.17,2209.44,2021-07-27
37341.17,2214.86,2021-07-27
37312.02,2216.58,2021-07-27
37254.98,2215.66,2021-07-27
37294.92,2219.87,2021-07-27
37327.57,2221.5,2021-07-27
37276.74,2219.79,2021-07-27
37178.57,2212.74,2021-07-27
37198.98,2215.13,2021-07-27
37302.06,2220.06,2021-07-27
37257.33,2217.72,2021-07-27
37353.7,2225.28,2021-07-27
37447.0,2234.07,2021-07-27
37443.56,2237.78,2021-07-27
37404.8,2236.56,2021-07-27
37369.97,2235.01,2021-07-27
37346.21,2231.42,2021-07-27
37338.03,2229.99,2021-07-27
37305.35,2227.14,2021-07-27
37299.04,2231.69,2021-07-27
37384.16,2235.87,2021-07-27
37424.68,2239.34,2021-07-27
37528.72,2248.47,2021-07-27
37525.98,2245.29,2021-07-27
37590.17,2245.88,2021-07-27
37537.92,2241.3,2021-07-27
37689.36,2249.12,2021-07-27
37608.57,2246.16,2021-07-27
37626.99,2246.3,2021-07-27
37576.22,2243.79,2021-07-27
37548.25,2242.19,2021-07-27
37614.78,2244.45,2021-07-27
37594.02,2242.23,2021-07-27
37644.08,2246.79,2021-07-27
37687.22,2250.35,2021-07-27
37864.8,2257.61,2021-07-27
37861.5,2260.2,2021-07-27
37945.29,2267.36,2021-07-27
38019.9,2273.44,2021-07-27
38064.87,2278.35,2021-07-27
37920.95,2272.49,2021-07-27
37855.01,2269.86,2021-07-27
37941.49,2273.67,2021-07-27
37915.86,2268.59,2021-07-27
38016.35,2275.14,2021-07-27
37996.73,2272.54,2021-07-27
38200.0,2285.7,2021-07-27
38344.0,2295.46,2021-07-27
38282.23,2295.28,2021-07-27
38431.68,2313.66,2021-07-27
38406.28,2315.05,2021-07-27
38350.03,2307.87,2021-07-27
38391.93,2311.66,2021-07-27
38304.02,2303.32,2021-07-27
38279.77,2297.13,2021-07-27
38286.49,2296.88,2021-07-27
38440.0,2306.0,2021-07-27
38426.62,2307.58,2021-07-27
38462.13,2306.67,2021-07-27
38724.28,2315.63,2021-07-27
38644.04,2310.52,2021-07-27
38614.88,2308.83,2021-07-27
38477.01,2299.89,2021-07-27
38460.46,2298.34,2021-07-27
38007.15,2267.16,2021-07-27
37949.0,2259.56,2021-07-27
37750.0,2242.79,2021-07-27
37866.28,2255.01,2021-07-27
37859.34,2258.35,2021-07-27
38000.01,2266.16,2021-07-27
38310.18,2283.17,2021-07-27
38292.41,2281.42,2021-07-27
38033.0,2272.27,2021-07-27
38058.9,2269.26,2021-07-27
38194.32,2276.01,2021-07-27
38242.96,2280.28,2021-07-27
38263.21,2282.97,2021-07-27
38354.36,2288.26,2021-07-27
38581.21,2299.09,2021-07-27
38407.31,2292.24,2021-07-27
38355.0,2287.3,2021-07-27
38320.0,2283.4,2021-07-27
38161.43,2270.19,2021-07-27
38019.64,2264.9,2021-07-27
38087.03,2265.16,2021-07-27
38231.8,2274.54,2021-07-27
38161.01,2273.15,2021-07-27
38209.58,2277.35,2021-07-27
38068.98,2266.96,2021-07-27
38185.9,2269.2,2021-07-27
37960.46,2255.18,2021-07-27
37857.33,2250.99,2021-07-27
37719.99,2242.7,2021-07-27
37775.64,2245.28,2021-07-27
37858.07,2250.38,2021-07-27
37961.02,2256.44,2021-07-27
37930.01,2254.5,2021-07-27
37662.64,2234.2,2021-07-27
37586.35,2221.15,2021-07-27
37622.95,2223.67,2021-07-27
37609.01,2221.63,2021-07-27
37615.59,2217.18,2021-07-27
37706.78,2224.73,2021-07-27
37740.01,2229.08,2021-07-27
37715.99,2228.0,2021-07-27
37762.51,2228.57,2021-07-27
37807.63,2228.02,2021-07-27
37780.01,2229.34,2021-07-27
37848.94,2233.51,2021-07-27
37833.92,2233.1,2021-07-27
37790.03,2231.51,2021-07-27
37787.3,2229.18,2021-07-27
37646.99,2217.07,2021-07-27
37461.3,2212.2,2021-07-27
37516.7,2214.48,2021-07-27
37588.97,2215.9,2021-07-27
37653.35,2220.86,2021-07-27
37733.39,2224.16,2021-07-27
38051.82,2247.04,2021-07-27
37961.66,2239.71,2021-07-27
37883.48,2235.65,2021-07-27
37940.11,2237.49,2021-07-27
37932.22,2239.83,2021-07-27
37908.23,2239.89,2021-07-27
37884.99,2237.77,2021-07-27
38007.07,2243.0,2021-07-27
37949.99,2241.55,2021-07-27
37870.96,2235.73,2021-07-27
37961.8,2237.74,2021-07-27
37928.08,2233.72,2021-07-27
38155.34,2244.95,2021-07-27
38011.19,2237.37,2021-07-27
38087.15,2241.65,2021-07-27
38081.18,2241.43,2021-07-27
38063.04,2239.91,2021-07-27
37800.49,2229.34,2021-07-27
38107.04,2250.0,2021-07-27
38083.3,2244.09,2021-07-27
37915.05,2237.38,2021-07-27
37987.43,2244.01,2021-07-27
37954.4,2241.16,2021-07-27
38084.41,2248.26,2021-07-27
38013.89,2241.4,2021-07-27
38139.69,2250.3,2021-07-27
38101.0,2245.38,2021-07-27
38010.59,2243.14,2021-07-27
37998.96,2243.84,2021-07-27
38031.9,2243.53,2021-07-27
38022.23,2245.92,2021-07-27
38045.53,2245.68,2021-07-27
38230.91,2256.28,2021-07-27
38225.0,2257.85,2021-07-27
38328.79,2265.22,2021-07-27
38306.9,2265.6,2021-07-27
38455.38,2271.52,2021-07-27
38382.02,2269.34,2021-07-27
38322.33,2265.09,2021-07-27
38362.54,2265.9,2021-07-27
38274.21,2260.5,2021-07-27
38338.75,2265.75,2021-07-27
38214.79,2253.0,2021-07-27
38227.61,2254.89,2021-07-27
38199.37,2252.93,2021-07-27
38259.0,2256.51,2021-07-27
38293.06,2260.62,2021-07-27
38277.55,2260.45,2021-07-27
38513.13,2265.39,2021-07-27
38737.02,2291.46,2021-07-27
38987.0,2305.19,2021-07-27
39078.01,2299.99,2021-07-27
39222.75,2301.78,2021-07-27
39178.13,2295.01,2021-07-27
38928.16,2282.32,2021-07-27
39060.07,2286.75,2021-07-27
39133.58,2288.19,2021-07-27
39035.43,2280.27,2021-07-27
39056.0,2283.05,2021-07-27
39086.74,2280.81,2021-07-27
38938.71,2274.14,2021-07-27
38943.0,2276.33,2021-07-27
39039.99,2285.55,2021-07-27
39010.82,2283.36,2021-07-27
39253.71,2294.15,2021-07-27
39457.87,2299.49,2021-07-27
39268.68,2288.35,2021-07-28
39124.01,2281.99,2021-07-28
39183.0,2284.04,2021-07-28
39262.4,2288.94,2021-07-28
39321.72,2294.25,2021-07-28
39049.98,2277.19,2021-07-28
39224.09,2286.59,2021-07-28
39107.91,2281.31,2021-07-28
39052.44,2279.93,2021-07-28
39032.8,2279.07,2021-07-28
39153.25,2285.93,2021-07-28
39069.54,2279.43,2021-07-28
38982.16,2269.75,2021-07-28
39131.54,2281.27,2021-07-28
39203.17,2283.25,2021-07-28
39296.0,2284.43,2021-07-28
39210.05,2280.91,2021-07-28
39216.48,2281.36,2021-07-28
39316.7,2284.59,2021-07-28
39369.99,2286.0,2021-07-28
39453.95,2292.31,2021-07-28
39688.29,2299.0,2021-07-28
39767.55,2307.98,2021-07-28
39878.75,2309.52,2021-07-28
39664.04,2298.86,2021-07-28
39949.99,2310.28,2021-07-28
40161.74,2329.04,2021-07-28
40136.1,2327.31,2021-07-28
39969.28,2316.2,2021-07-28
39890.96,2312.97,2021-07-28
39873.27,2310.6,2021-07-28
39907.02,2310.98,2021-07-28
39942.36,2314.44,2021-07-28
39925.38,2310.07,2021-07-28
39920.0,2310.04,2021-07-28
39846.04,2302.16,2021-07-28
39498.5,2279.26,2021-07-28
39677.37,2287.22,2021-07-28
39699.99,2287.01,2021-07-28
39707.83,2285.76,2021-07-28
39965.35,2298.22,2021-07-28
39975.85,2299.98,2021-07-28
40216.98,2308.12,2021-07-28
40076.36,2304.02,2021-07-28
39860.67,2292.4,2021-07-28
39860.43,2294.09,2021-07-28
39842.74,2289.77,2021-07-28
39817.56,2288.26,2021-07-28
39972.55,2294.81,2021-07-28
39854.33,2287.11,2021-07-28
39729.94,2286.69,2021-07-28
39793.04,2286.37,2021-07-28
39699.99,2281.14,2021-07-28
39756.01,2284.71,2021-07-28
39653.81,2280.22,2021-07-28
39630.01,2283.28,2021-07-28
39709.81,2285.19,2021-07-28
39730.75,2286.19,2021-07-28
39851.25,2292.48,2021-07-28
39676.16,2282.37,2021-07-28
39886.22,2290.38,2021-07-28
39803.82,2287.01,2021-07-28
39949.04,2294.21,2021-07-28
39994.57,2296.79,2021-07-28
39992.85,2298.27,2021-07-28
40019.07,2299.25,2021-07-28
39876.44,2290.85,2021-07-28
40036.5,2296.57,2021-07-28
40147.94,2303.97,2021-07-28
40107.06,2299.62,2021-07-28
40070.07,2294.19,2021-07-28
40127.38,2297.53,2021-07-28
40101.63,2298.2,2021-07-28
40061.87,2296.67,2021-07-28
39983.36,2291.43,2021-07-28
39801.99,2283.43,2021-07-28
39744.78,2280.28,2021-07-28
39735.77,2280.2,2021-07-28
39826.86,2281.58,2021-07-28
39817.39,2279.76,2021-07-28
39316.98,2248.01,2021-07-28
39504.67,2260.91,2021-07-28
39491.37,2259.88,2021-07-28
39540.0,2258.21,2021-07-28
39651.25,2267.81,2021-07-28
39706.89,2273.08,2021-07-28
39685.75,2275.06,2021-07-28
39661.23,2274.64,2021-07-28
39793.04,2281.4,2021-07-28
39739.52,2277.58,2021-07-28
39603.56,2269.15,2021-07-28
39733.47,2280.24,2021-07-28
39900.04,2298.66,2021-07-28
39854.99,2293.34,2021-07-28
39832.5,2295.1,2021-07-28
39895.88,2296.14,2021-07-28
39745.77,2293.1,2021-07-28
39769.15,2300.87,2021-07-28
39878.13,2313.75,2021-07-28
39634.88,2298.24,2021-07-28
39694.73,2304.0,2021-07-28
39689.45,2298.32,2021-07-28
39600.0,2294.78,2021-07-28
39595.01,2288.41,2021-07-28
39391.88,2277.83,2021-07-28
39496.24,2283.93,2021-07-28
39517.72,2283.02,2021-07-28
39519.99,2284.5,2021-07-28
39627.09,2289.43,2021-07-28
39685.47,2293.1,2021-07-28
39694.01,2297.01,2021-07-28
39652.82,2293.18,2021-07-28
39797.51,2299.27,2021-07-28
39800.95,2301.44,2021-07-28
39780.0,2297.04,2021-07-28
39732.65,2294.93,2021-07-28
39723.21,2292.92,2021-07-28
39809.02,2294.77,2021-07-28
39756.3,2297.63,2021-07-28
39932.73,2304.95,2021-07-28
39860.32,2300.65,2021-07-28
40080.0,2309.1,2021-07-28
40176.58,2309.87,2021-07-28
40128.81,2304.9,2021-07-28
40186.37,2309.02,2021-07-28
40119.1,2306.51,2021-07-28
40048.75,2300.77,2021-07-28
40067.56,2299.27,2021-07-28
40135.51,2301.87,2021-07-28
40153.02,2301.28,2021-07-28
40241.92,2308.3,2021-07-28
40177.32,2300.99,2021-07-28
40169.64,2301.62,2021-07-28
40330.01,2310.12,2021-07-28
40360.41,2311.82,2021-07-28
40318.97,2311.71,2021-07-28
40358.13,2321.34,2021-07-28
40469.99,2331.69,2021-07-28
40800.0,2336.06,2021-07-28
40718.99,2334.68,2021-07-28
40732.11,2332.12,2021-07-28
40645.0,2325.85,2021-07-28
40734.36,2330.01,2021-07-28
40750.84,2330.42,2021-07-28
40562.99,2322.41,2021-07-28
40511.79,2320.65,2021-07-28
40643.69,2323.98,2021-07-28
40737.34,2325.29,2021-07-28
40651.08,2325.18,2021-07-28
40673.09,2326.5,2021-07-28
40661.18,2322.99,2021-07-28
40459.7,2314.49,2021-07-28
39983.07,2297.69,2021-07-28
39833.63,2287.23,2021-07-28
39775.29,2293.19,2021-07-28
39682.09,2286.87,2021-07-28
39860.94,2293.57,2021-07-28
39831.77,2293.28,2021-07-28
39749.01,2290.84,2021-07-28
39790.33,2290.09,2021-07-28
39786.14,2290.18,2021-07-28
39734.53,2286.83,2021-07-28
39561.58,2281.67,2021-07-28
39707.74,2286.93,2021-07-28
39586.48,2282.49,2021-07-28
39561.82,2276.0,2021-07-28
39597.58,2281.63,2021-07-28
39649.78,2283.0,2021-07-28
39544.9,2278.45,2021-07-28
39651.63,2284.69,2021-07-28
39778.93,2289.74,2021-07-28
39787.71,2289.45,2021-07-28
39725.28,2287.27,2021-07-28
39718.4,2287.89,2021-07-28
39672.97,2282.74,2021-07-28
39679.7,2283.55,2021-07-28
39608.74,2280.29,2021-07-28
39671.71,2284.59,2021-07-28
39428.56,2272.66,2021-07-28
39520.77,2287.71,2021-07-28
39508.95,2287.99,2021-07-28
39551.67,2289.29,2021-07-28
39617.03,2292.78,2021-07-28
39588.2,2290.14,2021-07-28
39659.76,2291.55,2021-07-28
39613.28,2289.28,2021-07-28
39696.39,2291.97,2021-07-28
39747.68,2294.16,2021-07-28
39808.99,2297.39,2021-07-28
39812.01,2294.24,2021-07-28
39723.18,2291.94,2021-07-28
39689.04,2292.3,2021-07-28
39628.51,2288.04,2021-07-28
39795.29,2299.49,2021-07-28
39819.79,2301.87,2021-07-28
39848.25,2303.11,2021-07-28
39846.07,2310.31,2021-07-28
39912.58,2313.13,2021-07-28
39837.58,2310.35,2021-07-28
39795.79,2309.56,2021-07-28
39790.77,2311.63,2021-07-28
39973.05,2316.81,2021-07-28
40149.57,2323.01,2021-07-28
40119.86,2319.36,2021-07-28
40060.0,2314.6,2021-07-28
40184.79,2320.4,2021-07-28
40149.99,2318.76,2021-07-28
40172.53,2321.07,2021-07-28
40138.83,2324.87,2021-07-28
39584.99,2290.41,2021-07-28
39442.36,2278.9,2021-07-28
39335.91,2282.99,2021-07-28
39190.41,2272.42,2021-07-28
39178.4,2272.23,2021-07-28
39004.0,2266.28,2021-07-28
38961.0,2262.67,2021-07-28
39183.07,2275.38,2021-07-28
39221.51,2277.26,2021-07-28
39378.24,2281.85,2021-07-28
39611.37,2288.27,2021-07-28
39583.35,2288.74,2021-07-28
39539.02,2287.5,2021-07-28
39802.99,2302.2,2021-07-28
39871.69,2302.77,2021-07-28
40249.6,2315.95,2021-07-28
40411.46,2318.47,2021-07-28
40322.22,2318.58,2021-07-28
40440.99,2319.98,2021-07-28
40434.01,2320.95,2021-07-28
40364.6,2320.01,2021-07-28
40390.98,2322.76,2021-07-28
40376.92,2318.44,2021-07-28
40329.93,2313.28,2021-07-28
40097.83,2302.63,2021-07-28
40231.43,2313.08,2021-07-28
40397.44,2314.78,2021-07-28
40385.76,2313.39,2021-07-28
40383.38,2310.06,2021-07-28
40411.0,2308.01,2021-07-28
40388.61,2309.76,2021-07-28
40292.7,2307.87,2021-07-28
39990.91,2301.57,2021-07-28
40174.03,2307.79,2021-07-28
40121.56,2303.45,2021-07-28
40037.74,2299.63,2021-07-28
39976.05,2300.4,2021-07-28
39786.99,2291.35,2021-07-28
39993.84,2296.14,2021-07-28
40013.08,2294.71,2021-07-28
40064.6,2298.6,2021-07-28
40121.64,2302.11,2021-07-28
39936.79,2294.45,2021-07-28
39975.8,2293.02,2021-07-28
40056.01,2295.81,2021-07-28
39942.46,2292.72,2021-07-28
39944.22,2295.46,2021-07-28
39919.34,2293.64,2021-07-28
39940.0,2293.78,2021-07-28
39954.54,2295.74,2021-07-28
40074.16,2302.07,2021-07-28
40045.13,2299.69,2021-07-28
40107.07,2303.49,2021-07-28
40107.67,2304.21,2021-07-28
40094.77,2303.97,2021-07-28
40023.18,2303.27,2021-07-28
40194.01,2309.16,2021-07-28
40089.01,2304.4,2021-07-28
40062.62,2309.01,2021-07-28
40020.14,2306.86,2021-07-28
40035.28,2311.66,2021-07-28
39956.81,2305.84,2021-07-28
39970.11,2306.98,2021-07-28
39884.34,2298.39,2021-07-28
39622.65,2284.67,2021-07-28
39724.62,2291.06,2021-07-28
39753.61,2292.0,2021-07-28
39770.23,2291.29,2021-07-28
39754.99,2291.98,2021-07-28
39762.01,2290.65,2021-07-28
40128.49,2305.28,2021-07-28
39813.32,2287.45,2021-07-28
39886.46,2299.1,2021-07-28
39868.0,2292.66,2021-07-28
39811.46,2289.89,2021-07-28
39881.89,2294.61,2021-07-28
39997.3,2299.32,2021-07-28
40011.64,2298.46,2021-07-28
40019.56,2300.9,2021-07-28
39864.83,2287.95,2021-07-29
39999.92,2296.51,2021-07-29
40131.18,2303.52,2021-07-29
40056.78,2299.04,2021-07-29
39986.28,2293.97,2021-07-29
39913.98,2291.15,2021-07-29
39835.44,2288.02,2021-07-29
39792.92,2290.04,2021-07-29
39727.97,2286.74,2021-07-29
39703.35,2286.83,2021-07-29
39679.99,2284.53,2021-07-29
39408.26,2276.06,2021-07-29
39593.42,2284.79,2021-07-29
39637.66,2285.37,2021-07-29
39591.77,2282.69,2021-07-29
39470.59,2277.01,2021-07-29
39331.46,2273.34,2021-07-29
39428.27,2274.43,2021-07-29
39506.96,2279.42,2021-07-29
39601.28,2281.58,2021-07-29
39500.0,2276.6,2021-07-29
39685.11,2284.01,2021-07-29
39663.12,2285.37,2021-07-29
39651.05,2284.09,2021-07-29
39723.61,2288.84,2021-07-29
39759.67,2289.01,2021-07-29
39813.19,2293.3,2021-07-29
39787.84,2291.85,2021-07-29
39777.93,2291.58,2021-07-29
39857.56,2293.49,2021-07-29
39855.48,2292.29,2021-07-29
39894.12,2293.18,2021-07-29
39901.7,2294.15,2021-07-29
39866.57,2293.41,2021-07-29
39793.78,2290.09,2021-07-29
39701.53,2283.72,2021-07-29
39793.76,2287.4,2021-07-29
39802.37,2285.6,2021-07-29
39776.29,2284.52,2021-07-29
39763.99,2283.28,2021-07-29
39667.44,2279.6,2021-07-29
39565.37,2275.36,2021-07-29
39610.02,2278.15,2021-07-29
39721.77,2284.05,2021-07-29
39637.73,2279.64,2021-07-29
39713.83,2282.16,2021-07-29
39632.81,2279.16,2021-07-29
39609.78,2277.71,2021-07-29
39722.99,2280.39,2021-07-29
39723.21,2281.56,2021-07-29
39758.58,2283.8,2021-07-29
39857.95,2286.97,2021-07-29
39834.01,2285.69,2021-07-29
40019.5,2294.24,2021-07-29
39928.42,2290.13,2021-07-29
40023.99,2297.71,2021-07-29
40036.47,2297.99,2021-07-29
40053.94,2295.74,2021-07-29
39993.91,2293.91,2021-07-29
39963.96,2293.92,2021-07-29
39896.38,2289.97,2021-07-29
39907.49,2289.49,2021-07-29
39814.72,2289.22,2021-07-29
39821.22,2290.46,2021-07-29
39748.07,2287.89,2021-07-29
39773.06,2288.21,2021-07-29
39955.19,2294.83,2021-07-29
40012.57,2297.26,2021-07-29
40108.86,2300.19,2021-07-29
40051.6,2295.85,2021-07-29
40145.03,2303.38,2021-07-29
40108.92,2301.0,2021-07-29
40150.94,2302.33,2021-07-29
40132.36,2300.86,2021-07-29
40055.97,2299.94,2021-07-29
40102.64,2301.15,2021-07-29
40108.45,2302.49,2021-07-29
40039.58,2297.83,2021-07-29
40102.57,2298.69,2021-07-29
40112.04,2299.78,2021-07-29
40099.98,2298.35,2021-07-29
40084.09,2298.44,2021-07-29
40045.5,2297.23,2021-07-29
39996.58,2294.22,2021-07-29
40036.95,2297.81,2021-07-29
40025.65,2298.54,2021-07-29
40026.2,2301.16,2021-07-29
39991.44,2297.07,2021-07-29
40015.9,2298.69,2021-07-29
40065.76,2301.12,2021-07-29
40008.35,2298.08,2021-07-29
39977.4,2296.5,2021-07-29
40020.37,2299.18,2021-07-29
40013.48,2298.95,2021-07-29
39983.99,2299.0,2021-07-29
39934.62,2295.13,2021-07-29
39970.38,2297.99,2021-07-29
39842.29,2291.82,2021-07-29
39840.0,2291.62,2021-07-29
39907.68,2295.13,2021-07-29
39838.87,2291.05,2021-07-29
39914.36,2293.99,2021-07-29
39900.0,2291.83,2021-07-29
39934.04,2293.46,2021-07-29
40026.28,2297.74,2021-07-29
39984.35,2297.62,2021-07-29
39946.41,2296.34,2021-07-29
39937.36,2294.37,2021-07-29
39954.77,2295.42,2021-07-29
39999.84,2298.55,2021-07-29
40074.9,2302.77,2021-07-29
40127.21,2310.49,2021-07-29
40054.71,2304.9,2021-07-29
40116.52,2310.01,2021-07-29
40150.31,2314.23,2021-07-29
40182.6,2318.22,2021-07-29
40292.27,2320.67,2021-07-29
40557.32,2325.67,2021-07-29
40426.78,2318.05,2021-07-29
40392.01,2318.15,2021-07-29
40324.03,2314.32,2021-07-29
40284.65,2312.29,2021-07-29
40374.9,2314.74,2021-07-29
40476.98,2320.05,2021-07-29
40422.67,2318.85,2021-07-29
40316.79,2312.86,2021-07-29
40315.05,2317.48,2021-07-29
40245.96,2315.74,2021-07-29
40163.25,2310.31,2021-07-29
40150.03,2307.62,2021-07-29
40213.61,2310.65,2021-07-29
40182.49,2310.51,2021-07-29
40132.4,2310.96,2021-07-29
40200.0,2315.83,2021-07-29
40197.0,2315.86,2021-07-29
40111.34,2310.95,2021-07-29
40186.96,2314.63,2021-07-29
40182.29,2314.94,2021-07-29
40113.09,2310.85,2021-07-29
39909.99,2298.27,2021-07-29
39682.14,2290.66,2021-07-29
39748.79,2293.38,2021-07-29
39828.63,2297.27,2021-07-29
39769.99,2293.9,2021-07-29
39623.98,2289.12,2021-07-29
39655.05,2289.14,2021-07-29
39629.01,2288.38,2021-07-29
39662.25,2290.18,2021-07-29
39574.62,2286.56,2021-07-29
39728.39,2292.97,2021-07-29
39634.42,2288.63,2021-07-29
39624.16,2288.74,2021-07-29
39697.5,2293.61,2021-07-29
39699.62,2294.02,2021-07-29
39668.28,2292.21,2021-07-29
39717.45,2294.57,2021-07-29
39646.45,2291.85,2021-07-29
39753.64,2298.97,2021-07-29
39887.17,2309.56,2021-07-29
39846.19,2311.99,2021-07-29
39869.08,2314.07,2021-07-29
39886.64,2314.46,2021-07-29
39912.68,2315.58,2021-07-29
39792.85,2308.45,2021-07-29
39869.0,2313.49,2021-07-29
39811.02,2313.53,2021-07-29
39821.4,2315.34,2021-07-29
39863.02,2317.96,2021-07-29
39828.32,2316.57,2021-07-29
39909.55,2316.31,2021-07-29
39891.56,2313.75,2021-07-29
39666.21,2301.91,2021-07-29
39659.16,2306.54,2021-07-29
39767.09,2314.96,2021-07-29
39696.36,2307.58,2021-07-29
39810.33,2317.85,2021-07-29
39819.2,2318.36,2021-07-29
39867.25,2317.87,2021-07-29
39863.12,2319.28,2021-07-29
39950.0,2322.0,2021-07-29
39931.96,2320.2,2021-07-29
40074.76,2325.72,2021-07-29
39972.3,2318.89,2021-07-29
39944.01,2318.17,2021-07-29
